judul_berita;waktu_berita_detail;label
Website Mengatasnamakan Kemitraan Pertamina;26/08/2021;0
Undangan Seminar Nasional Peningkatan SDM Fakultas Vokasi Universitas Airlangga dari Kemendikbud Ristek;26/08/2021;0
Muhammad Kece Menjadi Duta Pancasila;26/08/2021;0
"Klemen Tinal : ""Berani Deklarasi Ganti Presiden di Papua, Kamu Bakal Pulang Tanpa Kepala""";26/08/2021;0
Bupati Sukoharjo Izinkan Hajatan dan Hiburan;26/08/2021;0
Presiden Jokowi Membuat Hoaks Terkait Afganistan;26/08/2021;0
Vaksinasi di Gedung Gradhika Bhakti Hanya untuk Usia 18-59 Tahun;25/08/2021;0
Video Tawuran Tewaskan 4 Orang di Bekasi;25/08/2021;0
Video Tawuran di Tamansari;25/08/2021;0
Foto Jokowi Membaca Buku “SBY SELALU MANGKRAK”;25/08/2021;0
Undangan Rapat Peningkatan Kinerja Tenaga Medis oleh Kadis Kesehatan Kota Bandung pada 1-2 September 2021;24/08/2021;0
Akun Facebook Mengatasnamakan Bupati Bandung;24/08/2021;0
Akun WhatsApp Mengatasnamakan Sekretaris Daerah Kota Bengkulu Arif Gunardi;24/08/2021;0
Surat Edaran Terkait Larangan Motor 2-Tak Pakai Pertalite;23/08/2021;0
Video Lagu “Kebyar Kebyar” Dinyanyikan oleh Penyanyi Asal Spanyol saat Upacara Penutupan Olimpiade Tokyo 2020;23/08/2021;0
Pengibaran Bendera Merah Putih di Monas Hanya Era Gubernur Anies Baswedan;23/08/2021;0
WHO Temukan Vaksin Covid-19 Palsu dan Beredar di Indonesia;22/08/2021;0
Surat Penundaan Penyesuaian Tarif PCR Swab dan Swab Antigen oleh Kimia Farma;22/08/2021;0
Resep Sup Sayuran Sembuhkan Covid-19 dalam Waktu Tiga Hari;22/08/2021;0
Video Anak-anak Bermain dengan Buaya di Sungai Ogan;22/08/2021;0
Akun WhatsApp Mengatasnamakan Bupati Sidoarjo dan Meminta Donasi Untuk Yayasan Pesantren;22/08/2021;0
Ustaz Yahya Waloni Meninggal Dunia;21/08/2021;0
Foto Anak yang Terpapar Covid-19 Jalan Sendirian Pakai Hazmat di Filipina;21/08/2021;0
Balita akan Divaksin Covid-19 Upaya Menuju Pemusnahan Massal Umat Islam;21/08/2021;0
Flyer Nikah Gratis di Sulsel 18 Agustus - 29 September 2021;21/08/2021;0
Batik Air PK-BDF akan Terbang ke Kabul Afghanistan untuk Menjemput WNI;21/08/2021;0
Akun Instagram Mengatasnamakan PT INTI (Persero) dan Menawarkan Lowongan Pekerjaan;21/08/2021;0
"Video Jokowi Resmi ""Ganti Baju"" ke Partai Golkar";21/08/2021;0
Informasi Vaksinasi Dosis 1 dan 2 di RSPAL dr. Ramelan Surabaya pada 16 Agustus 2021;20/08/2021;0
Iklan Memuat Survey Mengatasnamakan Pertamina;20/08/2021;0
Polisi Larang Pengibaran Bendera Merah Putih di PIK;20/08/2021;0
Ibu Sinta Nuriyah Meninggal Dunia;20/08/2021;0
Pemerintah Arab Saudi Meminta Presiden Jokowi Mengganti Gubernur DKI Jakarta Anies Baswedan;20/08/2021;0
Partikel Aerosol pada Virus Covid-19 Bisa Menembus Masker;19/08/2021;0
SMS Hadiah Cek Tunai Rp 150 Juta dari Pertamina;19/08/2021;0
Jasad Ulama Lombok Hilang saat Dimakamkan;19/08/2021;0
Video Menteri Agama Yaqut Cholil Qoumas Pindah Agama dan Dibaptis;19/08/2021;0
Kuota Home Promo 150 GB dari Kementerian Komunikasi dan Informatika;18/08/2021;0
Pertamina Bagi Undian Subsidi Pemerintah Senilai Rp 189 Juta;18/08/2021;0
KSAD Jenderal Andika Adu Otot dengan Tentara Amerika;18/08/2021;0
SMS Penipuan Mengatasnamakan Ketua STKIP Adzkia;18/08/2021;0
Tidak Boleh Mengonsumsi Makanan dan Minuman yang Mengandung Alkohol dan Soda setelah Vaksin Covid-19;17/08/2021;0
Setelah Divaksin Bisa Sebabkan Hasil Tes Covid-19 Positif;17/08/2021;0
Akun Instagram Mengatasnamakan Jasa Raharja;17/08/2021;0
Pamflet DPO Polres Barito Utara;17/08/2021;0
Akun Facebook Mengatasnamakan Walikota Samarinda Andi Harun;17/08/2021;0
Skenario Covid-19 dan Lockdown sudah Dirancang Sejak 10 Tahun Lalu;16/08/2021;0
Madagaskar Keluar dari WHO Karena Skandal Covid-19;16/08/2021;0
Vaksinasi Covid-19 Membuat Banyak Orang Terpapar Varian Delta dan Lebih Rentan untuk Meninggal;16/08/2021;0
Honda Bagi-Bagi Hadiah Rayakan HUT ke-70;16/08/2021;0
Akun Facebook Mengatasnamakan Bupati Melawi dan Menawarkan Posisi ASN di Kabupaten Melawai;15/08/2021;0
Presiden, Menteri Agama, dan TV Nasional Tidak Mengucapkan Tahun Baru Islam;15/08/2021;0
Penerapan Aturan Salat Jumat Dua Gelombang Ganjil Genap;15/08/2021;0
Imbauan Perpanjangan Surat Pemakaman;15/08/2021;0
Akun WhatsApp Mengatasnamakan Bupati Maros;15/08/2021;0
Hanya Masker Berlabel VFE yang Bisa Melindungi dari Paparan Covid-19;14/08/2021;0
Penerbangan di AS Ditutup karena Kru dan Pilot Menolak Vaksin;14/08/2021;0
Akun Twitter Mengatasnamakan Akulaku;14/08/2021;0
Solusi Mengendalikan Pandemi Adalah Herd Immunity Alami Bukan Vaksin;13/08/2021;0
Pasien Covid selalu Meninggal di Rumah Sakit;13/08/2021;0
Video Pesan Suara dari Direktur RS Medika Bondowoso dr. Yahya Amar;13/08/2021;0
Pesan WhatsApp Mengatasnamakan Kasir Alfamart dan Meminta 6 Digit Kode WhatsApp;13/08/2021;0
Akun WhatsApp Mengatasnamakan Kasi Intel Kejari Gianyar;13/08/2021;0
PT Sido Muncul Bagikan Dana Bantuan Rp 175 Juta;13/08/2021;0
18 Ribu Kasus Kematian akibat Vaksin Covid-19;12/08/2021;0
Video Hasil Seleksi CPNS dan PPPK Kota Pekalongan;12/08/2021;0
Pesan WhatsApp Mengatasnamakan Wali Kota Surabaya Eri Cahyadi;12/08/2021;0
Video SBY Dalangi Aksi Mahasiswa Menolak Kebijakan PPKM;11/08/2021;0
Hubungan Varian Covid-19 dengan Perusahaan Listrik Delta;11/08/2021;0
Di Indonesia Sudah Tidak Ada Pandemi Covid-19, melainkan Ada Penyebaran Racun dengan Pesawat Terbang;11/08/2021;0
Nyanyian Lagu Bengawan Solo di Penutupan Olimpiade Tokyo;11/08/2021;0
Survei Berhadiah Dana Kesejahteraan dari Coca-Cola untuk Rayakan HUT Ke-20;11/08/2021;0
SBY Lukis Pesawat Merah Putih Melintasi Gedung Mangkrak;11/08/2021;0
Covid-19 Bermutasi Menjadi Virus Baru yang Lebih Berbahaya dan Vaksinasi Timbulkan Virus Lain dari Covid-19;10/08/2021;0
Seekor Babi Hutan Mengamuk di Toko Baju Serba 35  Jalan Tilung;10/08/2021;0
Vaksin Astrazeneca, Pfizer, dan Moderna Berafiliasi dengan Bluetooth kecuali Sinovac;10/08/2021;0
Vaksin Covid-19 Tidak Aman dan Efektif, Covid-19 Sama seperti Flu Biasa dan Ini adalah Rekayasa Pandemi;10/08/2021;0
Bahan Pembuatan Burger Ayam KFC Mengandung Babi;10/08/2021;0
Video Naik Helikopter ke Pernikahan Mantan;10/08/2021;0
PERURI akan Diambil Alih Swasta dan Rupiah Berganti jadi Yuan;09/08/2021;0
Partai Demokrat Protes Pesawat Warna Merah Putih Melintas di Hambalang;09/08/2021;0
Badai dari Australia akan Menerjang NTT;09/08/2021;0
Akun WhatsApp Mengatasnamakan Wakil Bupati Ponorogo;09/08/2021;0
Pembukaan Kembali Objek Wisata di Kabupaten Pangandaran;08/08/2021;0
Link Pengecekan Penerima Bansos dengan NIK E-KTP;08/08/2021;0
Akun Instagram Mengatasnamakan Disporapar Jawa Tengah;08/08/2021;0
Subsidi Pulsa 200 Ribu dan Kuota 50GB Periode Juli-Desember dari Kemdikbud RI;08/08/2021;0
Pesan WhatsApp Bupati Bone Bolango Tawarkan Mobil untuk Dijual;08/08/2021;0
Semua Pasien Positif Covid-19 di New South Wales, Australia Sudah Divaksin;08/08/2021;0
Covid-19 Adalah Singkatan dari Certification Of Vaccination Identification by Artificial Intelligence;07/08/2021;0
Link Bansos Rp 500 Ribu dari Kemensos;07/08/2021;0
Dokumen Keputusan Menteri PUPR tentang Program Perbaikan Jalan Desa;07/08/2021;0
Pernyataan Negatif Terkait Vaksinasi oleh Ombudsman Republik Indonesia;07/08/2021;0
TV Nasional Tidak Memberitakan Anak Indonesia Juara 1 MTQ Internasional di Turki;07/08/2021;0
Pesan WhatsApp Wakil Wali Kota Makassar Fatmawati Rusdi Beri Sumbangan ke Pesantren;07/08/2021;0
Video Pengibaran Bendera China di Langit Indonesia Menggunakan Helikopter;06/08/2021;0
Pendistribusian Program Pangan Bersubsidi pada 9 Agustus 2021;06/08/2021;0
Direktur Pengendalian Penyakit AS Menyatakan Vaksin Corona Gagal;06/08/2021;0
Suku Pedalaman seperti Suku Badui Tidak Pernah Divaksin;06/08/2021;0
Video Menteri Luhut Perintahkan Semua Masjid Wajib Disegel;06/08/2021;0
Informasi Pengisian Data Penerima BSU Mengatasnamakan Kemnaker;06/08/2021;0
Surat Pemberitahuan Penetapan Uang Kuliah Tunggal IAIN Pontianak;06/08/2021;0
Akun WhatsApp Mengatasnamakan Wakil Bupati Tasikmalaya;06/08/2021;0
Ambil Bansos Tunai di Kantor Pos Harus Bawa Bukti Sudah Divaksin;05/08/2021;0
Klaim Covid-19 Varian Delta Merupakan Hasil Rekayasa;05/08/2021;0
Liang Kubur Pasien Covid-19 Ditinggal Petugas tanpa Ditutup;05/08/2021;0
Gereja Menolak Vaksin Covid-19;05/08/2021;0
Video Pasien Covid-19 RSUD Ulin Banjarmasin;05/08/2021;0
Imam Salat Jumat Meninggal Dibacok;05/08/2021;0
Pandemi Covid-19 Sudah Diprediksi Sejak Tahun 2016;04/08/2021;0
Video Seorang Warga Dimangsa Buaya di Sungai Mentaya Sampit;04/08/2021;0
Tabel Jadwal Perilisan Varian Covid-19;03/08/2021;0
Lowongan Kerja PT WIKA Industri dan Konstruksi;03/08/2021;0
 Bantuan Subsidi Pulsa 250 Ribu dan Kuota 75GB dari Kemendikbud RI;03/08/2021;0
Nomor WhatsApp Mengatasnamakan Wakil Bupati Blitar Jawa Timur H. Rahmat Santoso Menawarkan Sumbangan;03/08/2021;0
Informasi Mantan Gubernur Jawa Barat Solihin Gautama Purwanegara Meninggal Dunia;03/08/2021;0
Akun WhatsApp Mengatasnamakan Wakil Bupati Blora Tri Yuli Setyowati;03/08/2021;0
Mahfud MD Setor Obat Sembuhkan Covid-19 Hasil Bertapa 40 Hari;02/08/2021;0
Pemerintah Indonesia Kirim Bantuan Rp 224 Miliar untuk Cina;02/08/2021;0
Iklan Situs Mengatasnamakan BCA dan Halo BCA;02/08/2021;0
Presiden Jokowi Umumkan Indonesia Bebas Masker;01/08/2021;0
Informasi Vaksinasi Covid-19 Massal di Royal Plaza Surabaya;01/08/2021;0
Mobil Dinas Presiden yang Baru Dibeli Tahun 2020 saat Pandemi Covid-19;01/08/2021;0
Bukti Vaksin AstraZeneca Dibuat pada Tahun 2018;31/07/2021;0
Jokowi Sebut PPKM Buat Ekonomi Masyarakat Naik;31/07/2021;0
Undangan Penyerahan Surat Keputusan CPNS 2021 oleh Badan Kepegawaian Negara;31/07/2021;0
Infografik Lelang Internal Mengatasnamakan Kementerian Keuangan Republik Indonesia;31/07/2021;0
Akun Facebook Mengatasnamakan Kapolresta Malang Kota;31/07/2021;0
Klarifikasi Perubahan Jadwal Vaksinasi Covid-19 Bagi Penyintas;30/07/2021;0
Bantuan Kompensasi Rp 1 Juta Bagi Pemegang Kartu Vaksinasi;30/07/2021;0
PPKM Diperpanjang hingga Hari Kiamat;30/07/2021;0
Orang yang Pernah Terinfeksi Covid-19 Memiliki Imunitas Lebih Baik Ketimbang yang Divaksin;30/07/2021;0
Informasi Puskesmas Lempake Mengadakan Vaksinasi Covid-19 Massal di GOR Sempaja;30/07/2021;0
Pembagian Hadiah Smartphone Mengatasnamakan PT Pos Indonesia;30/07/2021;0
Driver Ojek Online Grab Meminta Presiden Jokowi untuk Turun dari Jabatannya;30/07/2021;0
Akun Facebook dan Nomor WhatsApp Mengatasnamakan Dosen Fakultas Kedokteran Universitas Trisakti;29/07/2021;0
Akun Facebook Mengatasnamakan Direktur Jenderal Badan Peradilan Umum Mahkamah Agung Republik Indonesia;29/07/2021;0
Bisnis Swab Palsu di Dalam Bus;29/07/2021;0
Pasien Covid-19 di RS Bisa Ajukan Klaim Sendiri Melalui Dinas Kesehatan;29/07/2021;0
Tenaga Kesehatan RSAB Harapan Kita Alami KIPI Berat Pasca Vaksin Booster Moderna;29/07/2021;0
Vaksin dengan Pfizer dapat Menularkan Virus ke Orang yang Belum Divaksin;29/07/2021;0
Jenazah Pasien Covid-19 Tergeletak di Jalan Kota Jember;29/07/2021;0
Pemenang Undian Giveaway TTS Berhadiah Mengatasnamakan BSI;29/07/2021;0
Video Satpam Uji Coba Air Keran dengan Alat Swab Antigen dan Hasilnya Positif;28/07/2021;0
Kios dan Masjid Dibakar akibat Langgar PPKM;28/07/2021;0
Vaksin Covid-19 Mengandung Grafena Oksida;28/07/2021;0
Surat Edaran Mengatasnamakan Ditjen PHU Kementerian Agama;28/07/2021;0
Surat Mengatasnamakan Sekretariat Daerah Kabupaten Wonogiri;28/07/2021;0
Imam Salat Ditangkap Usai Menyuruh Jemaah Merapatkan Shaf saat Salat;27/07/2021;0
Vaksin Sinovac Buatan China Tidak Manjur;27/07/2021;0
CNN Indonesia Menawarkan Hadiah agar Warga Bersedia Divaksin;27/07/2021;0
Ribuan Perawat di Belanda Tolak Vaksin Covid-19;27/07/2021;0
Tiongkok dan Rusia Tidak Wajibkan Vaksin Covid-19 ke Warganya;27/07/2021;0
Video Demo 24 Juli 2021 Berlangsung Rusuh;26/07/2021;0
Foto Jenazah Covid-19 Bergelimpangan Terbungkus Plastik Di Papua;26/07/2021;0
Video TKA China Pesta Miras Saat Pandemi Covid-19 di Jeneponto;26/07/2021;0
Akun Facebook Wakil Bupati Kutai Timur Kasmidi Bulang Meminta 6 Digit Kode OTP WhatsApp;26/07/2021;0
Tunanetra Didenda karena Salah Mengenakan Masker;26/07/2021;0
Foto Suasana Demo Anti Vaksin di Prancis;26/07/2021;0
Pernyataan Aiman Witjaksono, Covid-19 dapat Sembuh tanpa Obat;26/07/2021;0
Poster Ajakan Demo Bobotoh Unite Tolak PPKM Bandung;26/07/2021;0
Akun Facebook Mengatasnamakan Walikota Pangkalpinang Maulan Aklil;26/07/2021;0
PPKM Darurat diperpanjang hingga 2 Agustus 2021;25/07/2021;0
Dunia Setujui Vaksin Nusantara;24/07/2021;0
Informasi Pendaftaran Vaksinasi On The Spot di ITC Depok;24/07/2021;0
Barcode pada Vaksin Covid-19 Mengontrol Manusia sampai Mati;24/07/2021;0
Gojek dan Grab Mendukung Ajakan Demonstrasi Seruan Aksi Nasional pada 24 Juli 2021;24/07/2021;0
Video Pembakaran Gereja di Belawan, Medan;24/07/2021;0
Akun Facebook Mengatasnamakan Wakil Gubernur Jawa Tengah;24/07/2021;0
Nomor WhatsApp Mengatasnamakan Wakil Bupati Serdang Bedagai;24/07/2021;0
Petugas Pos Penyekatan PPKM Tusuk Mata Seorang Warga di Sumatera Barat;23/07/2021;0
Minuman Penambah Imun untuk Cegah Penularan Virus Covid-19;23/07/2021;0
PPKM Darurat, Ratusan Massa di Cirebon Turun ke Jalan;23/07/2021;0
Pemkab Karanganyar Ajak Warga Tidak Upload Pemberitaan Tentang Covid-19;23/07/2021;0
Informasi Pelaksanaan Vaksinasi Covid-19 di Sekolah Islam Fitrah Al Fikri;23/07/2021;0
Ma’ruf Amin Mundur, Jokowi : Prabowo Gantikan Posisi;23/07/2021;0
Video Sekumpulan Orang yang akan Melaksanakan Salat Iduladha Ditangkap dan Dirantai di Bekasi;22/07/2021;0
Mobil-Motor Belok SPBU Hindari Penyekatan;22/07/2021;0
Singapura Menjadi Negara Pertama di Dunia yang Melakukan Otopsi Jenazah Covid-19;22/07/2021;0
Gibran Alami Kelumpuhan setelah Konsumsi Obat Covid-19;22/07/2021;0
Pemerintah Prediksi Lonjakan Korban Meninggal akan Terjadi pada Tanggal 20 sampai dengan 22 Juli 2021;22/07/2021;0
Tidak Ada Kasus Covid-19 di London saat Final Euro 2020;22/07/2021;0
"Video ""Kejadian Pagi ini di Riau Tidak Boleh Salat Iduladha""";21/07/2021;0
CT Value Sebagai Penentu Kesembuhan Pasien Covid-19;21/07/2021;0
Labu Kuning Kukus Dapat Sembuhkan Covid-19;21/07/2021;0
Bawang Putih Dapat Mengeluarkan Cairan di Paru-paru Akibat Covid-19;21/07/2021;0
Pawai Obor Jebol Penyekatan di Puncak;21/07/2021;0
Akun Facebook Mengatasnamakan Wakil Wali Kota Semarang;21/07/2021;0
'{DISINFORMASI}' Jangan Terkecoh dengan Erick Thohir yang Dikira Pribumi Muslim, Ia Berfoto dengan Ibunya, Ediba Tan Mei Hwa dan Kakak Ibunya, William Soerjadjaja;21/07/2021;0
Video Bentrok Pedagang Pasar Jagasatru dengan Satpol PP;20/07/2021;0
Kurir Tetap Bekerja Meskipun Positif Covid-19;20/07/2021;0
Seorang Karyawan PT Freeport Indonesia Meninggal Dunia Setelah Divaksin;20/07/2021;0
Ajakan untuk Stop Upload Berita Covid-19 oleh Pemerintah Kabupaten Gresik;20/07/2021;0
Vaksinasi Covid-19 Merusak Genetika Tubuh dan Menyebabkan Kematian 2 Tahun Kemudian;20/07/2021;0
Kerusuhan di Terminal Metro Pusat;20/07/2021;0
Pengakuan Mantan Menkes, Siti Fadilah Supari “Sudah Sering Kena Covid-19 Sejak Dulu”;20/07/2021;0
Penampakan Penyebaran Zat Kimia Penyebab Penyakit di Langit;20/07/2021;0
Surat Mengatasnamakan Sekretariat Daerah Pemerintah Kabupaten Gresik;20/07/2021;0
Video Berita Kompas TV terkait Vaksin Covid-19 Palsu;19/07/2021;0
Lemon dan Tomat Bisa Menyebabkan Hasil Tes Rapid Positif;19/07/2021;0
5 Orang dalam Satu Rumah Meninggal Serentak Usai Divaksin Covid-19;19/07/2021;0
Jumlah Vaksin Moderna Kiriman AS Menyusut 1 Juta Saat Tiba di Indonesia;19/07/2021;0
Mulai 21 Juli 2021 Warga Jember Lepas Masker;19/07/2021;0
Bentrokan antara Pedagang dan Petugas Satpol PP di Pasar Ngabul Jepara;18/07/2021;0
Ajakan Tolak PPKM Darurat di Pekalongan;18/07/2021;0
Wapres Ma'ruf Amin Resmi Nyatakan Haram Buka Masjid dan Sholat Idul Adha;18/07/2021;0
Video KH. Sami'an Mlangi Sleman dan Mashudi Meninggal Usai Hirup Nafas Pasien Covid-19;18/07/2021;0
Makanan Tradisional akan Dikenakan Pajak 12 Persen;18/07/2021;0
Video Pidato Xi Jinping Minta Pulau Kalimantan sebagai Jaminan Utang Indonesia;18/07/2021;0
Pesan Berantai Penawaran Tiket Promo Investasi;18/07/2021;0
Informasi Penyediaan Obat Avigan di RS Premier Surabaya;17/07/2021;0
Drone Dikirim ke Rumah Ulama untuk Semprotkan Virus Mematikan;17/07/2021;0
Video Demo Ricuh Tolak PPKM di Pasuruan;17/07/2021;0
Cara Mengecek Gelombang Bluetooth bagi Orang yang Sudah Divaksin Covid-19;17/07/2021;0
Pendaftaran CPNS Tutup pada 14 Juli 2021;17/07/2021;0
Infografis Berisi Ajakan untuk Tidak Mengupload Pemberitaan Terkait Covid-19;17/07/2021;0
Akun WhatsApp Mengatasnamakan Bupati Sumedang;17/07/2021;0
Jokowi Mengundurkan Diri dari Jabatan Presiden;17/07/2021;0
Pemerintah Resmi Izinkan Sholat Idul Adha 1442 H Berjama'ah di Wilayah PPKM Darurat;16/07/2021;0
Link Kuota Belajar Kemendikbud 75 GB dan Subsidi Pulsa 250 Ribu;16/07/2021;0
Daftar Nama Penyakit yang Bisa Dinyatakan Covid-19 oleh Rumah Sakit;16/07/2021;0
Tidak Ada Klaster Covid-19 saat Pilkada;16/07/2021;0
Tidak Ada Nakes yang Tertular Covid-19;16/07/2021;0
Dokumen Bank Dunia Disebut Tunjukkan Tanggal Berakhirnya Proyek Covid-19;16/07/2021;0
Poster Seruan Aksi Tolak PPKM Darurat di Pasuruan;15/07/2021;0
Larangan Keluar Rumah Malam Hari di Pekanbaru;15/07/2021;0
40% Mitra Driver Gojek Positif Covid-19;15/07/2021;0
Detektor Radiasi Elektromagnetik dapat Mendeteksi Radiasi dari Vaksin Covid-19;15/07/2021;0
Tidak Ada Kasus Kematian Covid-19 di Vietnam;15/07/2021;0
Meniup Cairan Antiseptik Lewat Sedotan untuk Membuang Udara Kotor dari Paru-paru;15/07/2021;0
Rekrutmen PT Pupuk Indonesia (Persero);15/07/2021;0
PPKM Darurat Diperpanjang sampai Tahun Baru;14/07/2021;0
Kasus Covid-19 Varian Delta Tidak Ditemukan di Amerika Serikat;14/07/2021;0
12 Karyawan Toko di Ruteng Terpapar Covid-19;14/07/2021;0
Akun Facebook Mengatasnamakan Bupati Indragiri Hulu;14/07/2021;0
Lowongan Kerja Puskesmas Cibeber Cilegon;13/07/2021;0
Tambal Ban Online saat PPKM Darurat;13/07/2021;0
PPKM Darurat Diperpanjang hingga 17 Agustus 2021;13/07/2021;0
Informasi Bantuan Obat Covid-19 Mengatasnamakan Basuki Tjahaja Purnama;13/07/2021;0
Bocoran Rapat Istana Covid-19 Sengaja Dimainkan untuk Mengontrol dan Menakuti Pribumi;13/07/2021;0
Akun WhatsApp Mengatasnamakan Wakil Bupati Mojokerto Muhammad Al Barra;13/07/2021;0
Penyebab Kematian Pasien Covid-19 Bukan karena Virus Corona;12/07/2021;0
Penyemprotan Pestisida di Udara Sebabkan Munculnya Penyakit Gejala Covid-19;12/07/2021;0
3 Mobil Ambulans Sengaja Kosong Berkeliling Menabrak Mobil Warga;12/07/2021;0
Mulai 7-30 Juli Warga Pangkalpinang Tidak Boleh Keluar Malam;12/07/2021;0
Pemerintah Uganda Mengubur Peti Mati Kosong Pasien Covid-19;12/07/2021;0
Pesan Berantai Sri Sultan Hamengku Buwono X Anggap Covid-19 Sandiwara;11/07/2021;0
Kasus Covid-19 di Jakarta Sengaja Dinaikkan Per Harinya;11/07/2021;0
Kabupaten Blitar Terapkan PPKM Darurat, Kecuali Kecamatan Wonodadi;11/07/2021;0
CDC Sebut Lebih Banyak Anak Muda Dirawat di Rumah Sakit Akibat Vaksin daripada Akibat Covid-19;11/07/2021;0
Foto Mike Tyson Pakai Kaos Bertuliskan Anti-Vaksin;11/07/2021;0
Gubernur DKI Jakarta Anies Baswedan Meninggal Dunia;11/07/2021;0
Pengumuman Pertamina Tutup Seluruh SPBU Dukung PPKM Darurat;10/07/2021;0
Wapres Marah soal Insiden Paspampres-Petugas di Jakbar;10/07/2021;0
Tim Covid Hunter Tertibkan Warga Jakarta yang Keluar Rumah setelah Pukul 19.00;10/07/2021;0
Email dari PT Pos Indonesia Terkait Kegagalan Pengiriman Barang;10/07/2021;0
Video Kerusuhan di Pasar Kandang Kediri;10/07/2021;0
Rumah Sakit Langsung Vonis Positif Covid-19 Bagi Pasien Bergejala Batuk, Pilek dan Meriang;09/07/2021;0
Masuk Rumah Sakit Langsung Divonis Covid-19  dan Dibunuh;09/07/2021;0
Video Kerusuhan di Pasar Tanjung Jember;09/07/2021;0
Akun Twitter Palsu Milik Bank OCBC NISP;09/07/2021;0
Akun Mengatasnamakan Mantan Rektor UNY Sutrisna Wibawa;09/07/2021;0
Akun Facebook Mengatasnamakan Bupati Lebong Bengkulu Kopli Ansori;09/07/2021;0
Mantan Bupati Gresik Sambari Halim Radianto Meninggal Dunia;09/07/2021;0
Mantan Wali Kota Tasikmalaya Syarif Hidayat Meninggal Dunia;09/07/2021;0
PPKM Darurat Upaya Pemerintah untuk Menggagalkan Perayaan Hari Raya Idul Adha;08/07/2021;0
Gereja Katedral Jakarta Dibuka untuk Ibadah saat PPKM Darurat;08/07/2021;0
Masuk Mojokerto akan Dites Antigen dan Darah;08/07/2021;0
Muslim dan Non-Muslim Mendapat Vaksin yang Berbeda di Malaysia;08/07/2021;0
Video Kerusuhan di Pasar Gondanglegi, Kabupaten Malang;08/07/2021;0
Situs Subsidi PPKM Darurat Mengatasnamakan Pembagian Bantuan Sosial Tunai oleh Kemensos;08/07/2021;0
Situs Pendaftaran dan Pengecekan Bansos PPKM Darurat;08/07/2021;0
Vaksinasi Menyebabkan Kematian Mendadak pada Bayi;07/07/2021;0
Sampang Batasi Aktivitas Masyarakat Kecuali Desa Meteng;07/07/2021;0
Kecelakaan Lalu Lintas Akibat Pemadaman Lampu Jalan selama PPKM Darurat;07/07/2021;0
Solo Batasi Kegiatan Sampai Jam 8 Malam Kecuali Daerah Semanggi;07/07/2021;0
Informasi Pendaftaran Program Magang di Dinkes DKI Jakarta;07/07/2021;0
Akun Facebook Mengatasnamakan Bupati Sergai;07/07/2021;0
Wilayah Piyungan, Yogyakarta Tidak Batasi Kegiatan Sampai Pagi;06/07/2021;0
Masyarakat Diminta Perbanyak Pergi ke Masjid di Masa PPKM Darurat;06/07/2021;0
Pasien dengan Gejala Batuk Pilek Demam akan Langsung Divonis Covid-19 oleh Rumah Sakit;06/07/2021;0
Ketersediaan Ventilator Cukup Memadai dan Obat Ivermectin Sudah Akan Diproduksi Massal;06/07/2021;0
Pemberlakuan PPKM Darurat untuk Redam Demo Mahasiswa;06/07/2021;0
Akun Facebook Mengatasnamakan Gubernur Kepri;06/07/2021;0
Akun Facebook Bupati Langkat Tawarkan Sejumlah Jabatan di Pemkab Langkat;06/07/2021;0
Aksi Besar-besaran 5 Juli 2021: Mahasiswa Bergerak Lakukan Perlawanan, Suarakan Kebenaran;06/07/2021;0
Dokumen Rahasia Bocor Sebut Moderna Sudah Kembangkan Vaksin Covid-19 sebelum Pandemi;05/07/2021;0
Membuat Oksigen dengan Aerator Akuarium;05/07/2021;0
Masjid Jayakarta Dibakar saat Kosong;05/07/2021;0
Hadiah Dana Giro dari BRI Sebesar Rp 37 Juta;05/07/2021;0
Surat Edaran Mengatasnamakan Universitas Atma Jaya Yogyakarta;05/07/2021;0
Nama dan Kontak PMI Jika Membutuhkan Plasma Konvalesen;05/07/2021;0
Video Mayat Korban Covid-19 Bergerak;05/07/2021;0
SMS Klaim Rewards Rp 50.000 Mengatasnamakan Bank Neo Commerce;05/07/2021;0
Stadion Maguwoharjo dan Mandala Krida akan Dijadikan RS Darurat Covid-19;05/07/2021;0
Tingkat Kematian Orang yang Telah Divaksin 6 Kali Lebih Besar ketika Terinfeksi Virus Covid-19 Varian Delta;05/07/2021;0
Aplikasi Ukur Oksigen Dapat Ubah HP Jadi Oximeter;05/07/2021;0
Video Penangkapan Covid-19 yang Dimasukkan ke Botol;05/07/2021;0
Lowongan Pegawai di Puskesmas Jati, Kota Probolinggo;05/07/2021;0
Tentara Memukul dan Menyerang Sopir Truk;05/07/2021;0
Akun WhatsApp Palsu Mengatasnamakan Kabid Humas Polda Jabar, Erdi Adrimulan Chaniago;05/07/2021;0
Vaksin Covid-19 Hanya untuk Orang yang Tidak Punya Penyakit;02/07/2021;0
Akun WhatsApp Mengatasnamakan Sekda Kabupaten Jepara;02/07/2021;0
Insentif Nakes dari Pusat Dihentikan;02/07/2021;0
Penaburan Racun di Wilayah Madura Menggunakan Pesawat Terbang;02/07/2021;0
Corona Varian Delta Disebabkan oleh Vaksin Covid-19;02/07/2021;0
Aktivasi MySAPK Paling Lambat Akhir Bulan Juni 2021;02/07/2021;0
Pemerintah Pinjam Rp 13 Triliun dari Bank Dunia untuk Lockdown;02/07/2021;0
